damage_class,road_type,relative_bbox_area,cluster_count,priority
Pothole,city_road,0.083,2,MEDIUM
Longitudinal,city_road,0.09,1,LOW
Longitudinal,rural_road,0.38,1,LOW
Transverse,rural_road,0.348,4,LOW
Alligator,city_road,0.154,3,MEDIUM
Alligator,major_district_road,0.034,4,MEDIUM
Longitudinal,rural_road,0.09404893851258471,2,LOW
Pothole,city_road,0.06836343946658463,1,MEDIUM
Transverse,city_road,0.386,4,LOW
Longitudinal,rural_road,0.16,2,LOW
Longitudinal,city_road,0.1,3,LOW
Alligator,major_district_road,0.059,3,MEDIUM
Alligator,city_road,0.118,5,MEDIUM
Alligator,major_district_road,0.020340977394279102,3,MEDIUM
Pothole,major_district_road,0.135,5,HIGH
Longitudinal,rural_road,0.354,5,LOW
Pothole,city_road,0.094,4,MEDIUM
Transverse,major_district_road,0.561,5,MEDIUM
Pothole,state_highway,0.218,3,HIGH
Alligator,state_highway,0.356,5,HIGH
Alligator,city_road,0.09,3,LOW
Transverse,city_road,0.296,1,LOW
Pothole,rural_road,0.087,2,LOW
Transverse,city_road,0.21,2,LOW
Longitudinal,state_highway,0.166,1,LOW
Longitudinal,city_road,0.054,2,LOW
Pothole,city_road,0.16657155202138035,2,MEDIUM
Longitudinal,national_highway,0.026633636943126017,1,LOW
Pothole,city_road,0.03440340650780276,4,MEDIUM
Alligator,state_highway,0.07769964951589521,5,HIGH
Transverse,city_road,0.060306612825303134,5,LOW
Alligator,city_road,0.148,3,LOW
Transverse,city_road,0.364,4,LOW
Longitudinal,major_district_road,0.032365288375802465,1,LOW
Longitudinal,city_road,0.11306441382211765,1,LOW
Longitudinal,city_road,0.055,1,LOW
Transverse,major_district_road,0.242,4,LOW
Pothole,major_district_road,0.229,4,HIGH
Alligator,rural_road,0.316,1,LOW
Alligator,major_district_road,0.086,1,MEDIUM
Alligator,city_road,0.103,1,LOW
Alligator,major_district_road,0.020473077716614864,2,MEDIUM
Pothole,major_district_road,0.052,1,MEDIUM
Pothole,city_road,0.151,1,MEDIUM
Alligator,state_highway,0.203,3,HIGH
Alligator,major_district_road,0.169,2,MEDIUM
Pothole,major_district_road,0.122,1,MEDIUM
Pothole,major_district_road,0.218,1,MEDIUM
Longitudinal,national_highway,0.199,4,MEDIUM
Alligator,city_road,0.1377691706299614,4,MEDIUM
Pothole,state_highway,0.236,1,HIGH
Alligator,city_road,0.04521899782112297,2,MEDIUM
Alligator,major_district_road,0.037746744062251654,1,MEDIUM
Transverse,city_road,0.099,4,LOW
Alligator,city_road,0.264,1,LOW
Pothole,major_district_road,0.228,1,MEDIUM
Pothole,city_road,0.194,1,MEDIUM
Transverse,city_road,0.10834937803267254,2,LOW
Longitudinal,city_road,0.215,3,LOW
Transverse,city_road,0.094,1,LOW
Pothole,national_highway,0.159,3,HIGH
Pothole,rural_road,0.058,3,LOW
Alligator,city_road,0.106,5,MEDIUM
Pothole,state_highway,0.02183058597513038,2,HIGH
Pothole,major_district_road,0.16347113445183778,4,HIGH
Pothole,city_road,0.238,4,MEDIUM
Transverse,national_highway,0.161,1,MEDIUM
Alligator,city_road,0.02213419200036762,4,LOW
Longitudinal,state_highway,0.07698862201879743,2,MEDIUM
Transverse,major_district_road,0.186,2,LOW
Pothole,city_road,0.195,1,MEDIUM
Pothole,city_road,0.136,4,MEDIUM
Transverse,city_road,0.161,2,LOW
Longitudinal,city_road,0.035,1,LOW
Pothole,city_road,0.218,5,MEDIUM
Pothole,city_road,0.375,2,MEDIUM
Alligator,city_road,0.062,2,LOW
Pothole,city_road,0.076,2,MEDIUM
Pothole,city_road,0.362,5,MEDIUM
Pothole,city_road,0.522,6,MEDIUM
Transverse,city_road,0.121,3,LOW
Pothole,city_road,0.18727722790653295,3,MEDIUM
Alligator,major_district_road,0.115,2,MEDIUM
Pothole,rural_road,0.115,1,LOW
Transverse,city_road,0.157,1,LOW
Pothole,major_district_road,0.07301468294014687,1,MEDIUM
Pothole,city_road,0.024,2,MEDIUM
Transverse,major_district_road,0.072,1,LOW
Transverse,city_road,0.182,1,LOW
Transverse,city_road,0.013,1,LOW
Pothole,city_road,0.214,2,MEDIUM
Alligator,city_road,0.22,4,MEDIUM
Longitudinal,rural_road,0.182,1,LOW
Transverse,city_road,0.06908817618525033,4,LOW
Pothole,city_road,0.07266144315048265,5,MEDIUM
Alligator,city_road,0.109,1,MEDIUM
Transverse,city_road,0.1139292044905072,3,LOW
Pothole,state_highway,0.133,2,HIGH
Alligator,city_road,0.141,5,MEDIUM
Transverse,city_road,0.104,1,LOW
Longitudinal,major_district_road,0.263,1,LOW
Pothole,city_road,0.19,3,MEDIUM
Pothole,national_highway,0.256,1,HIGH
Longitudinal,city_road,0.013655471268373916,4,LOW
Pothole,national_highway,0.4,1,HIGH
Alligator,city_road,0.403,1,LOW
Transverse,state_highway,0.247,4,MEDIUM
Transverse,state_highway,0.122,1,LOW
Longitudinal,city_road,0.07305707696860655,4,LOW
Pothole,state_highway,0.222,1,HIGH
Pothole,city_road,0.227,3,MEDIUM
Transverse,city_road,0.173,3,LOW
Alligator,city_road,0.2016229762575578,4,MEDIUM
Pothole,city_road,0.336,4,MEDIUM
Pothole,city_road,0.03183030462048254,1,LOW
Transverse,major_district_road,0.03180809543817421,1,LOW
Alligator,city_road,0.051,3,LOW
Pothole,major_district_road,0.095,2,MEDIUM
Transverse,city_road,0.05559669334732471,1,LOW
Pothole,city_road,0.026,3,LOW
Pothole,city_road,0.2576368160841631,4,MEDIUM
Transverse,city_road,0.09011988190121917,2,LOW
Transverse,city_road,0.171,3,LOW
Pothole,major_district_road,0.148,4,HIGH
Transverse,national_highway,0.102,1,MEDIUM
Pothole,city_road,0.18,3,MEDIUM
Longitudinal,major_district_road,0.102,1,LOW
Transverse,state_highway,0.11697980893527991,3,MEDIUM
Pothole,rural_road,0.098,2,LOW
Alligator,city_road,0.099,3,LOW
Alligator,city_road,0.127444532793337,5,MEDIUM
Alligator,national_highway,0.155,3,HIGH
Alligator,rural_road,0.117,3,LOW
Longitudinal,city_road,0.025,1,LOW
Alligator,city_road,0.233,1,LOW
Transverse,major_district_road,0.03779562157092194,1,MEDIUM
Pothole,rural_road,0.10526899838917513,6,LOW
Pothole,city_road,0.395,1,MEDIUM
Alligator,city_road,0.05,1,LOW
Alligator,state_highway,0.182,3,HIGH
Transverse,major_district_road,0.08602464177033382,3,LOW
Alligator,city_road,0.24,5,MEDIUM
Alligator,city_road,0.306,5,MEDIUM
Pothole,rural_road,0.355,1,LOW
Pothole,city_road,0.055866322922936265,1,MEDIUM
Alligator,rural_road,0.357,2,LOW
Transverse,city_road,0.325,1,LOW
Alligator,major_district_road,0.124,2,MEDIUM
Transverse,city_road,0.14956312757731854,2,LOW
Transverse,city_road,0.023134972921222935,4,LOW
Pothole,city_road,0.061,7,MEDIUM
Longitudinal,major_district_road,0.066,2,LOW
Alligator,city_road,0.324,4,MEDIUM
Alligator,city_road,0.07945614131166395,2,LOW
Alligator,major_district_road,0.102,3,LOW
Alligator,city_road,0.093,1,LOW
Alligator,major_district_road,0.01,5,MEDIUM
Alligator,rural_road,0.167,1,LOW
Pothole,national_highway,0.233,1,HIGH
Alligator,state_highway,0.585,2,HIGH
Alligator,national_highway,0.129,1,HIGH
Pothole,city_road,0.187,1,MEDIUM
Pothole,rural_road,0.065,4,LOW
Transverse,state_highway,0.065,2,MEDIUM
Longitudinal,city_road,0.04,4,LOW
Transverse,state_highway,0.217,3,MEDIUM
Pothole,state_highway,0.283,2,HIGH
Pothole,city_road,0.048543455608925395,6,MEDIUM
Alligator,national_highway,0.022,2,HIGH
Pothole,city_road,0.07889130555395504,1,LOW
Alligator,major_district_road,0.221,1,MEDIUM
Transverse,national_highway,0.175,2,MEDIUM
Alligator,major_district_road,0.293,2,MEDIUM
Longitudinal,rural_road,0.235,4,LOW
Pothole,rural_road,0.041878607217484876,4,LOW
Pothole,rural_road,0.09,1,LOW
Pothole,city_road,0.275,1,MEDIUM
Alligator,major_district_road,0.039,4,MEDIUM
Pothole,state_highway,0.05231045719946082,1,HIGH
Longitudinal,city_road,0.294,2,LOW
Transverse,city_road,0.073,1,LOW
Transverse,city_road,0.405,3,LOW
Pothole,city_road,0.192,2,MEDIUM
Alligator,national_highway,0.11076856146782452,2,HIGH
Pothole,city_road,0.348,4,MEDIUM
Longitudinal,major_district_road,0.116,1,LOW
Alligator,state_highway,0.204,4,HIGH
Longitudinal,major_district_road,0.16160574121526528,4,LOW
Alligator,city_road,0.039,5,MEDIUM
Transverse,rural_road,0.105,5,LOW
Alligator,state_highway,0.299,3,HIGH
Alligator,rural_road,0.012,1,LOW
Pothole,rural_road,0.11748924417722488,4,LOW
Longitudinal,national_highway,0.103,2,LOW
Transverse,national_highway,0.269,2,MEDIUM
Pothole,rural_road,0.073,1,LOW
Pothole,national_highway,0.234,4,HIGH
Transverse,major_district_road,0.242,1,LOW
Pothole,city_road,0.127,1,MEDIUM
Longitudinal,state_highway,0.148,4,LOW
Pothole,national_highway,0.178,2,HIGH
Pothole,state_highway,0.173,1,HIGH
Pothole,rural_road,0.112,2,LOW
Longitudinal,major_district_road,0.09,1,LOW
Longitudinal,national_highway,0.156,3,MEDIUM
Pothole,city_road,0.119,2,MEDIUM
Alligator,city_road,0.083,7,MEDIUM
Longitudinal,major_district_road,0.102,2,LOW
Alligator,city_road,0.199,1,LOW
Pothole,major_district_road,0.117,2,MEDIUM
Pothole,city_road,0.2297614915500517,1,MEDIUM
Transverse,national_highway,0.282,4,MEDIUM
Longitudinal,city_road,0.17842815372070892,5,LOW
Pothole,state_highway,0.055,1,HIGH
Alligator,city_road,0.06,1,LOW
Pothole,national_highway,0.133,4,HIGH
Transverse,city_road,0.176,1,MEDIUM
Pothole,rural_road,0.135,1,LOW
Alligator,state_highway,0.07,2,MEDIUM
Pothole,city_road,0.182,2,MEDIUM
Pothole,national_highway,0.066,1,HIGH
Transverse,state_highway,0.27,2,MEDIUM
Pothole,state_highway,0.301,4,HIGH
Pothole,state_highway,0.117,3,HIGH
Alligator,city_road,0.19,1,LOW
Pothole,city_road,0.059,2,MEDIUM
Alligator,national_highway,0.081,3,HIGH
Alligator,city_road,0.147,4,MEDIUM
Alligator,major_district_road,0.278,1,LOW
Transverse,state_highway,0.046,8,MEDIUM
Transverse,national_highway,0.267,1,MEDIUM
Alligator,city_road,0.089,1,LOW
Pothole,major_district_road,0.289,1,MEDIUM
Longitudinal,rural_road,0.129,3,LOW
Alligator,state_highway,0.121,1,MEDIUM
Pothole,city_road,0.252,5,MEDIUM
Transverse,national_highway,0.037,4,MEDIUM
Alligator,major_district_road,0.099,4,MEDIUM
Pothole,city_road,0.032,2,MEDIUM
Pothole,city_road,0.119,3,MEDIUM
Pothole,city_road,0.071,1,LOW
Pothole,state_highway,0.13,7,HIGH
Alligator,city_road,0.149,5,MEDIUM
Alligator,city_road,0.052,4,MEDIUM
Pothole,city_road,0.07083469783669993,2,MEDIUM
Pothole,major_district_road,0.352,1,MEDIUM
Longitudinal,state_highway,0.15131073906337905,1,LOW
Alligator,state_highway,0.052,3,HIGH
Alligator,city_road,0.216,1,LOW
Transverse,city_road,0.064,3,LOW
Pothole,city_road,0.383,2,MEDIUM
Alligator,state_highway,0.08,5,HIGH
Longitudinal,city_road,0.093,1,LOW
Transverse,rural_road,0.10977849845638056,2,LOW
Alligator,city_road,0.22,2,LOW
Alligator,national_highway,0.19,5,HIGH
Pothole,major_district_road,0.096,4,MEDIUM
Pothole,major_district_road,0.263,1,MEDIUM
Longitudinal,national_highway,0.303,1,LOW
Alligator,major_district_road,0.076,3,LOW
Pothole,city_road,0.191,1,MEDIUM
Alligator,state_highway,0.098,2,MEDIUM
Transverse,major_district_road,0.11,2,LOW
Alligator,rural_road,0.249,2,LOW
Pothole,major_district_road,0.154,1,MEDIUM
Pothole,city_road,0.041,5,MEDIUM
Pothole,city_road,0.269,1,MEDIUM
Pothole,state_highway,0.123,4,HIGH
Longitudinal,city_road,0.051,1,LOW
Pothole,city_road,0.061,3,MEDIUM
Alligator,city_road,0.219,2,LOW
Alligator,city_road,0.123,1,MEDIUM
Transverse,rural_road,0.302,1,LOW
Longitudinal,state_highway,0.092,1,LOW
Longitudinal,major_district_road,0.16,3,LOW
Transverse,city_road,0.182,4,LOW
Transverse,rural_road,0.014,1,LOW
Transverse,national_highway,0.063,3,MEDIUM
Pothole,city_road,0.223,3,MEDIUM
Pothole,major_district_road,0.101,1,MEDIUM
Alligator,national_highway,0.068,4,HIGH
Transverse,major_district_road,0.17,4,LOW
Pothole,rural_road,0.139,2,LOW
Longitudinal,city_road,0.159,5,LOW
Pothole,national_highway,0.127,3,HIGH
Pothole,city_road,0.244,6,MEDIUM
Longitudinal,national_highway,0.365,6,MEDIUM
Transverse,major_district_road,0.053,4,LOW
Pothole,national_highway,0.129,2,HIGH
Pothole,city_road,0.232,3,MEDIUM
Pothole,state_highway,0.226,1,HIGH
Longitudinal,national_highway,0.04813931595068997,5,MEDIUM
Transverse,major_district_road,0.106,1,LOW
Alligator,national_highway,0.118,4,HIGH
Transverse,city_road,0.122,3,LOW
Pothole,city_road,0.359,6,MEDIUM
Longitudinal,major_district_road,0.207,5,LOW
Alligator,state_highway,0.234,4,HIGH
Alligator,city_road,0.102,2,MEDIUM
Pothole,national_highway,0.274,5,HIGH
Pothole,major_district_road,0.303,1,MEDIUM
Pothole,major_district_road,0.086,2,MEDIUM
Transverse,national_highway,0.197,3,MEDIUM
Alligator,national_highway,0.098,6,HIGH
Alligator,city_road,0.083,3,LOW
Pothole,national_highway,0.165,3,HIGH
Transverse,rural_road,0.228,2,LOW
Pothole,major_district_road,0.281,3,HIGH
Alligator,state_highway,0.489,3,HIGH
Alligator,city_road,0.15,1,LOW
Transverse,city_road,0.1522830976113508,1,LOW
Transverse,city_road,0.177,2,LOW
Transverse,state_highway,0.132,3,MEDIUM
Pothole,city_road,0.174,5,MEDIUM
Pothole,rural_road,0.02,1,LOW
Pothole,state_highway,0.1899814321798939,2,HIGH
Pothole,city_road,0.116,2,MEDIUM
Alligator,rural_road,0.237,7,LOW
Transverse,city_road,0.06150525684813461,2,LOW
Alligator,major_district_road,0.018,1,LOW
Pothole,state_highway,0.289,4,HIGH
Alligator,city_road,0.036,1,LOW
Alligator,state_highway,0.286,3,HIGH
Pothole,state_highway,0.046,4,HIGH
Pothole,city_road,0.163,3,MEDIUM
Alligator,city_road,0.075,1,LOW
Alligator,state_highway,0.222,1,MEDIUM
Pothole,city_road,0.101,3,MEDIUM
Alligator,major_district_road,0.117,1,MEDIUM
Pothole,state_highway,0.135,1,HIGH
Alligator,national_highway,0.181,2,HIGH
Longitudinal,city_road,0.07492242258172109,2,LOW
Longitudinal,city_road,0.139,1,LOW
Pothole,city_road,0.033,6,MEDIUM
Pothole,rural_road,0.1220133020363756,3,LOW
Pothole,city_road,0.20927633763550646,3,MEDIUM
Transverse,city_road,0.176,2,LOW
Pothole,city_road,0.033,6,MEDIUM
Pothole,major_district_road,0.447,1,MEDIUM
Longitudinal,city_road,0.212,3,LOW
Pothole,city_road,0.398,1,MEDIUM
Pothole,state_highway,0.115,3,HIGH
Alligator,city_road,0.1181644146989263,7,MEDIUM
Pothole,major_district_road,0.277,1,MEDIUM
Alligator,major_district_road,0.391,3,MEDIUM
Pothole,state_highway,0.074,1,HIGH
Alligator,city_road,0.023,2,LOW
Transverse,national_highway,0.0393907091625573,1,MEDIUM
Transverse,state_highway,0.021027259303978037,1,HIGH
Alligator,major_district_road,0.197,5,MEDIUM
Pothole,rural_road,0.16,3,LOW
Longitudinal,state_highway,0.13,2,LOW
Pothole,national_highway,0.047,2,HIGH
Transverse,major_district_road,0.132,1,LOW
Alligator,state_highway,0.121,3,HIGH
Transverse,rural_road,0.08529493759612602,1,LOW
Alligator,state_highway,0.073,1,MEDIUM
Transverse,national_highway,0.148,6,MEDIUM
Pothole,city_road,0.2542339649633676,2,MEDIUM
Alligator,state_highway,0.084,1,MEDIUM
Pothole,city_road,0.095,4,MEDIUM
Transverse,city_road,0.198,3,MEDIUM
Longitudinal,major_district_road,0.3208983676516121,4,LOW
Longitudinal,rural_road,0.116,2,LOW
Alligator,state_highway,0.06463168859352296,2,HIGH
Alligator,city_road,0.232,1,LOW
Transverse,city_road,0.084,3,LOW
Pothole,state_highway,0.053638673383474195,3,HIGH
Transverse,city_road,0.142,3,LOW
Pothole,city_road,0.136,3,MEDIUM
Transverse,state_highway,0.084,4,MEDIUM
Transverse,city_road,0.012689731103239834,2,LOW
Transverse,state_highway,0.045,4,MEDIUM
Transverse,national_highway,0.314,1,MEDIUM
Longitudinal,city_road,0.091,3,LOW
Longitudinal,city_road,0.286,3,LOW
Pothole,major_district_road,0.185,2,MEDIUM
Longitudinal,major_district_road,0.187,3,LOW
Alligator,major_district_road,0.06154959735996935,5,MEDIUM
Alligator,major_district_road,0.138,2,MEDIUM
Alligator,major_district_road,0.157,2,MEDIUM
Alligator,national_highway,0.066,5,HIGH
Alligator,city_road,0.21,5,MEDIUM
Pothole,major_district_road,0.029245843703968846,4,MEDIUM
Alligator,city_road,0.275,3,MEDIUM
Pothole,major_district_road,0.242,3,MEDIUM
Pothole,city_road,0.308,3,MEDIUM
Transverse,city_road,0.011780515385721602,1,LOW
Longitudinal,state_highway,0.055,3,LOW
Alligator,city_road,0.444,1,LOW
Transverse,city_road,0.243,3,LOW
Pothole,state_highway,0.12530656542958446,2,HIGH
Pothole,rural_road,0.13,1,LOW
Alligator,city_road,0.168,5,MEDIUM
Longitudinal,major_district_road,0.202,3,LOW
Alligator,major_district_road,0.315,1,MEDIUM
Pothole,major_district_road,0.107,6,HIGH
Longitudinal,major_district_road,0.057098749966646836,1,LOW
Alligator,major_district_road,0.189,3,MEDIUM
Pothole,city_road,0.037,1,LOW
Transverse,state_highway,0.067,2,HIGH
Longitudinal,state_highway,0.077,1,LOW
Alligator,state_highway,0.076,4,HIGH
Alligator,rural_road,0.06332580496519283,1,LOW
Alligator,city_road,0.058,3,LOW
Pothole,city_road,0.16,3,MEDIUM
Pothole,state_highway,0.235,2,HIGH
Pothole,major_district_road,0.175,5,HIGH
Pothole,city_road,0.07866082605216777,1,MEDIUM
Pothole,major_district_road,0.284,2,MEDIUM
Pothole,city_road,0.208,2,MEDIUM
Alligator,national_highway,0.10831544870957391,3,HIGH
Transverse,national_highway,0.159,3,MEDIUM
Pothole,major_district_road,0.141,2,MEDIUM
Pothole,city_road,0.263,1,LOW
Pothole,rural_road,0.138,1,LOW
Alligator,city_road,0.173,2,MEDIUM
Longitudinal,major_district_road,0.309,3,LOW
Transverse,rural_road,0.106,1,LOW
Alligator,major_district_road,0.177,1,MEDIUM
Transverse,state_highway,0.068,2,MEDIUM
Longitudinal,major_district_road,0.216,4,LOW
Alligator,city_road,0.06754117435329259,2,LOW
Longitudinal,city_road,0.113,1,LOW
Transverse,national_highway,0.049543986417922514,7,MEDIUM
Alligator,major_district_road,0.24857271533939895,1,LOW
Alligator,city_road,0.077,3,LOW
Longitudinal,major_district_road,0.1835140678158249,3,LOW
Pothole,city_road,0.068,5,MEDIUM
Transverse,state_highway,0.107,5,MEDIUM
Pothole,major_district_road,0.022817943659684127,2,MEDIUM
Alligator,city_road,0.155,1,LOW
Transverse,major_district_road,0.023,2,LOW
Pothole,city_road,0.01,1,LOW
Longitudinal,major_district_road,0.1486484069638658,2,LOW
Alligator,state_highway,0.282,4,HIGH
Alligator,state_highway,0.08064946752926772,2,MEDIUM
Transverse,city_road,0.0425499238269505,4,LOW
Alligator,state_highway,0.1080210891754044,3,HIGH
Alligator,city_road,0.103,4,MEDIUM
Alligator,city_road,0.136,2,MEDIUM
Alligator,city_road,0.157,7,MEDIUM
Alligator,city_road,0.052,2,LOW
Alligator,city_road,0.276,4,MEDIUM
Alligator,city_road,0.16352432516446003,4,MEDIUM
Longitudinal,major_district_road,0.216,1,LOW
Alligator,major_district_road,0.171,1,MEDIUM
Pothole,city_road,0.304,1,MEDIUM
Alligator,city_road,0.167,4,MEDIUM
Transverse,city_road,0.04572497659355677,1,LOW
Transverse,state_highway,0.0817901967934524,3,LOW
Longitudinal,major_district_road,0.02,1,LOW
Pothole,major_district_road,0.246,3,MEDIUM
Pothole,city_road,0.22481858741425775,5,MEDIUM
Pothole,major_district_road,0.08,2,MEDIUM
Transverse,major_district_road,0.185,3,LOW
Transverse,city_road,0.467,2,LOW
Alligator,city_road,0.282,2,MEDIUM
Pothole,major_district_road,0.064,2,MEDIUM
Pothole,city_road,0.188,1,LOW
Alligator,city_road,0.122,1,LOW
Alligator,major_district_road,0.026,6,MEDIUM
Pothole,city_road,0.245,2,MEDIUM
Alligator,major_district_road,0.129,3,MEDIUM
Pothole,city_road,0.061,5,MEDIUM
Alligator,state_highway,0.17949322881451762,4,HIGH
Alligator,city_road,0.095,6,MEDIUM
Longitudinal,state_highway,0.108,3,LOW
Transverse,city_road,0.339,2,LOW
Pothole,major_district_road,0.257,6,HIGH
Pothole,city_road,0.247,2,MEDIUM
Longitudinal,national_highway,0.197,2,LOW
Alligator,rural_road,0.12,2,LOW
Longitudinal,major_district_road,0.108,1,LOW
Alligator,city_road,0.269,3,MEDIUM
Pothole,major_district_road,0.014,4,MEDIUM
Transverse,major_district_road,0.132,2,LOW
Pothole,city_road,0.097,2,MEDIUM
Pothole,city_road,0.154,1,MEDIUM
Pothole,city_road,0.024,1,LOW
Longitudinal,state_highway,0.212,1,LOW
Longitudinal,state_highway,0.051144188317322876,3,LOW
Alligator,city_road,0.11,1,LOW
Alligator,major_district_road,0.07516331401675762,3,MEDIUM
Alligator,city_road,0.324,3,MEDIUM
Pothole,city_road,0.29,1,MEDIUM
Alligator,major_district_road,0.258,1,MEDIUM
Longitudinal,national_highway,0.186,1,LOW
Pothole,major_district_road,0.0599515685936744,1,MEDIUM
Longitudinal,major_district_road,0.219,1,LOW
Pothole,major_district_road,0.061,1,MEDIUM
Pothole,city_road,0.177,3,MEDIUM
Pothole,major_district_road,0.379,3,HIGH
Pothole,rural_road,0.146,3,LOW
Pothole,national_highway,0.385,5,HIGH
Alligator,state_highway,0.305,1,HIGH
Pothole,state_highway,0.166,3,HIGH
Alligator,city_road,0.049,3,MEDIUM
Pothole,major_district_road,0.229,1,MEDIUM
Alligator,city_road,0.16142002915802828,3,MEDIUM
Transverse,city_road,0.161,3,LOW
Transverse,city_road,0.07848058462448454,4,LOW
Pothole,city_road,0.036,3,MEDIUM
Pothole,city_road,0.209,2,MEDIUM
Alligator,city_road,0.039,3,LOW
Pothole,major_district_road,0.035,1,MEDIUM
Alligator,city_road,0.021,1,LOW
Pothole,city_road,0.341,2,MEDIUM
Pothole,state_highway,0.049180459356231,2,HIGH
Pothole,major_district_road,0.06026414645114783,4,MEDIUM
Pothole,national_highway,0.122,5,HIGH
Longitudinal,rural_road,0.164,5,LOW
Pothole,city_road,0.106,3,MEDIUM
Longitudinal,city_road,0.215,1,LOW
Alligator,major_district_road,0.067,1,LOW
Alligator,city_road,0.089,2,MEDIUM
